Date,ratio,ma_60,ma_150
2017-05-22,0.8498360655737706,0.8860347345875319,0.883537476689563
2017-05-23,0.8509234828496043,0.8854578182760509,0.8831937769200544
2017-05-24,0.8449664429530201,0.8846877104228094,0.8827414341958563
2017-05-25,0.8441295546558704,0.8840083348948916,0.8823013922857598
2017-05-26,0.8382749326145552,0.8830277185491775,0.881817594304372
2017-05-30,0.8476380572188956,0.8821304373985976,0.8814876027027985
2017-05-31,0.8453815261044177,0.8816262446757273,0.8811983535535738
2017-06-01,0.8605200945626477,0.881575703739991,0.8810451160783844
2017-06-02,0.8677635588056063,0.8814127886944434,0.8809676333710066
2017-06-03,0.8786764705882353,0.8811370734640158,0.8810375640128961
2017-06-04,0.9028420356906808,0.881512842429181,0.8812171757374453
2017-06-06,0.8549019607843137,0.8809327770697039,0.8810127982552988
2017-06-07,0.9114987080103358,0.8811185329217018,0.881089101887294
2017-06-09,0.8988764044943821,0.881911240170421,0.8809964825065016
2017-06-10,0.8526387936943112,0.8821448441931677,0.8804924936012293
2017-06-11,0.8453261600537997,0.8815235131381333,0.8794069794569487
2017-06-12,0.8790849673202613,0.8813070430812758,0.8786319983294487
2017-06-13,0.8509358288770054,0.8808168539097385,0.8782110071416804
2017-06-14,0.8547523427041499,0.8805084381597085,0.877837353521521
2017-06-15,0.8566688785666888,0.8801490288277232,0.8775746686708584
2017-06-16,0.8547410894418292,0.8797877359300218,0.8773625483352376
2017-06-19,0.8557625948930296,0.8792198514038425,0.8772589762647448
2017-06-20,0.8656207366984993,0.8787281644951589,0.8770098806785558
2017-06-21,0.8662593346911065,0.8781234471919881,0.8768264966587007
2017-06-22,0.8614334470989761,0.8775850939147268,0.8765901525072447
2017-06-23,0.8530020703933747,0.8769696083045434,0.8764532056886805
2017-06-26,0.8592436974789917,0.8764851417906652,0.8763176035551068
2017-06-27,0.8768606224627876,0.8763639138503642,0.8763578473485114
2017-06-28,0.8587257617728532,0.8759090560473516,0.8763409173548551
2017-06-29,0.8837365591397849,0.8757746107215392,0.8765011064621768
2017-06-30,0.8842530282637955,0.8760987967792381,0.8766502909777592
2017-07-02,0.8728710462287104,0.875731431128476,0.8767098194905045
2017-07-03,0.8797313797313798,0.8758570243709966,0.8768078241897361
2017-07-04,0.9106217616580311,0.8761217730302094,0.8770105040659911
2017-07-06,0.8572364112639161,0.8761200345475813,0.8768819735626202
2017-07-07,0.8947716743878227,0.8762435484832963,0.8769658395197261
2017-07-08,0.8940677966101694,0.8753027955058577,0.8765074880783237
2017-07-09,0.8961201501877346,0.8748167946881065,0.8759954700884772
2017-07-11,0.843915343915344,0.8735262451765832,0.8756135483090295
2017-07-12,0.8637274549098196,0.8724168703504349,0.8754253326817951
2017-07-13,0.8763966480446927,0.8716575759058328,0.8753675938603307
2017-07-14,0.8729478943611706,0.8707746087130869,0.8754135045295112
2017-07-17,0.8746438746438746,0.8707460283629486,0.875222845841642
2017-07-18,0.8725071225071226,0.8706389309291297,0.8750392074445363
2017-07-19,0.8626887131560028,0.870370269558462,0.8749155822455951
2017-07-20,0.8661870503597121,0.8702942487424618,0.8748166122633317
2017-07-21,0.8682505399568035,0.8701450096639489,0.8746976348468515
2017-07-24,0.8712011577424023,0.8702786519778589,0.8746397207774247
2017-07-25,0.8763636363636365,0.8696527816238332,0.8746408394486614
2017-07-26,0.8781725888324873,0.8696701063410072,0.8746861789993299
2017-07-27,0.8954578226387888,0.8703923697864017,0.8748948628093115
2017-07-28,0.9011461318051576,0.8705631899661976,0.8751604945555923
2017-07-31,0.8945480631276902,0.8703321374357713,0.8753619474429973
2017-08-02,0.8771084337349397,0.870704997296266,0.8754426514273979
2017-08-03,0.8860450944546008,0.8707901340364169,0.8755446300616304
2017-08-05,0.8599726775956283,0.8708945550825165,0.8753908632855126
2017-08-06,0.8500999333777481,0.8709791643039202,0.8751452799654038
2017-08-08,0.9041095890410958,0.8705714669784147,0.8752347845672682
2017-08-09,0.897373243738546,0.8703328034199361,0.875454014137342
2017-08-11,0.8468113083497699,0.870006162519707,0.8751387329278647
2017-08-12,0.8528405201916497,0.8700562367633383,0.8750094192687372
2017-08-14,0.9169960474308301,0.8711574461730255,0.8755394491106788
2017-08-15,0.9199205823957645,0.8724066818304045,0.8756645010553329
2017-08-16,0.9101876675603218,0.873507650378812,0.8758224384085399
2017-08-17,0.9781818181818183,0.875839431804933,0.8766622945975484
2017-08-18,0.9554334554334555,0.8776360217751757,0.8772453585923772
2017-08-21,0.9415829145728644,0.8792393782496498,0.8778737823740673
2017-08-22,0.9092728485657106,0.8800519241497009,0.8782469671715731
2017-08-23,0.922730199613651,0.880968034829835,0.8786776517495068
2017-08-24,0.9206653870761357,0.8816678501046334,0.8790540094124847
2017-08-25,0.9072632944228275,0.8817415377501692,0.8794433804086954
2017-08-28,0.9078520441271901,0.8826240391392172,0.8797735707382958
2017-08-29,0.9097938144329897,0.8825956242462614,0.8801486064242594
2017-08-30,0.9064102564102565,0.8827211884448593,0.88050273122666
2017-08-31,0.8926261319534282,0.8833876440825111,0.8807991435645531
2017-09-01,0.858568075117371,0.8836083426669039,0.8808967740386032
2017-09-02,0.8666666666666666,0.883401370989344,0.8808978430571106
2017-09-03,0.8892900120336943,0.8840406073752889,0.8810460040155786
2017-09-05,0.8634510869565217,0.8841855864461617,0.880960502753447
2017-09-06,0.8543177323665129,0.8841464006761588,0.8807349280447901
2017-09-08,0.905977165883143,0.8850003352835141,0.8809403056036109
2017-09-10,0.8520749665327979,0.8849388748108435,0.8810383681045105
2017-09-11,0.8515878159429683,0.8847049927982514,0.8807002945402989
2017-09-13,0.8692509855453351,0.8847548536458218,0.8808398446933053
2017-09-14,0.8657894736842106,0.8848274540889091,0.8809383964418042
2017-09-15,0.8588469184890657,0.8849248682238373,0.8809317986932858
